query_id,candidate_id,is_true_candidate,score,rank,candidate_count,top1_correct,top5_correct,top10_correct,reciprocal_rank,score_policy
63,CASMI_MOL_1196855,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
64,CASMI_MOL_1196856,True,1.0,1,817,True,True,True,1.0,sirius_formula_plausibility_score_nan0
65,CASMI_MOL_1196857,True,0.7257253594324259,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
66,CASMI_MOL_1196858,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
67,CASMI_MOL_1196859,True,0.8309186949031222,3,2001,False,True,True,0.3333333333333333,sirius_formula_plausibility_score_nan0
68,CASMI_MOL_1196860,True,1.0,1,1511,True,True,True,1.0,sirius_formula_plausibility_score_nan0
69,CASMI_MOL_1196861,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
70,CASMI_MOL_1196862,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
71,CASMI_MOL_1196863,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
72,CASMI_MOL_1196864,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
73,CASMI_MOL_1196865,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
74,CASMI_MOL_1196866,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
75,CASMI_MOL_1196867,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
76,CASMI_MOL_1196812,True,1.0,1916,2001,False,False,False,0.0005219206680584551,sirius_formula_plausibility_score_nan0
77,CASMI_MOL_1196868,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
78,CASMI_MOL_1196869,True,1.0,1,787,True,True,True,1.0,sirius_formula_plausibility_score_nan0
79,CASMI_MOL_1196870,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
80,CASMI_MOL_1196871,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
81,CASMI_MOL_1196872,True,0.0,1,276,True,True,True,1.0,sirius_formula_plausibility_score_nan0
82,CASMI_MOL_1196873,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
83,CASMI_MOL_1196874,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
84,CASMI_MOL_1196852,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
85,CASMI_MOL_1196834,True,0.9410583241894792,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
86,CASMI_MOL_1196875,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
87,CASMI_MOL_1196876,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
88,CASMI_MOL_1196877,True,0.0,16,2001,False,False,False,0.0625,sirius_formula_plausibility_score_nan0
89,CASMI_MOL_1196805,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
90,CASMI_MOL_1196878,True,1.0,1,1959,True,True,True,1.0,sirius_formula_plausibility_score_nan0
91,CASMI_MOL_1196847,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
92,CASMI_MOL_1196880,True,1.0,1,1729,True,True,True,1.0,sirius_formula_plausibility_score_nan0
93,CASMI_MOL_1196881,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
94,CASMI_MOL_1196882,True,0.9450800787323332,13,347,False,False,False,0.07692307692307693,sirius_formula_plausibility_score_nan0
95,CASMI_MOL_1196883,True,1.0,1,1877,True,True,True,1.0,sirius_formula_plausibility_score_nan0
96,CASMI_MOL_1196884,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
97,CASMI_MOL_1196885,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
98,CASMI_MOL_1196886,True,0.4362077100314818,1844,2001,False,False,False,0.0005422993492407809,sirius_formula_plausibility_score_nan0
99,CASMI_MOL_1196887,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
100,CASMI_MOL_1196888,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
101,CASMI_MOL_1196890,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
102,CASMI_MOL_1196891,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
103,CASMI_MOL_1196892,True,1.0,1,678,True,True,True,1.0,sirius_formula_plausibility_score_nan0
104,CASMI_MOL_1196893,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
105,CASMI_MOL_1196894,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
106,CASMI_MOL_1196895,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
107,CASMI_MOL_1196896,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
108,CASMI_MOL_1196899,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
109,CASMI_MOL_1196900,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
110,CASMI_MOL_1196901,True,1.0,1,824,True,True,True,1.0,sirius_formula_plausibility_score_nan0
111,CASMI_MOL_1196902,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
112,CASMI_MOL_1196903,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
113,CASMI_MOL_1196905,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
114,CASMI_MOL_1196906,True,0.0,1,689,True,True,True,1.0,sirius_formula_plausibility_score_nan0
115,CASMI_MOL_1196907,True,1.0,1,1876,True,True,True,1.0,sirius_formula_plausibility_score_nan0
116,CASMI_MOL_1196909,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
117,CASMI_MOL_1196910,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
118,CASMI_MOL_1196911,True,0.8339474355773778,166,2001,False,False,False,0.006024096385542169,sirius_formula_plausibility_score_nan0
119,CASMI_MOL_1196912,True,0.4406152623658367,715,2001,False,False,False,0.0013986013986013986,sirius_formula_plausibility_score_nan0
120,CASMI_MOL_1196913,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
121,CASMI_MOL_1196918,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
122,CASMI_MOL_1196919,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
123,CASMI_MOL_1196920,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
124,CASMI_MOL_1196921,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
125,CASMI_MOL_1196922,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
126,CASMI_MOL_1196923,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
127,CASMI_MOL_1196924,True,1.0,1,1657,True,True,True,1.0,sirius_formula_plausibility_score_nan0
128,CASMI_MOL_1196925,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
129,CASMI_MOL_1196897,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
130,CASMI_MOL_1196926,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
131,CASMI_MOL_1196928,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
132,CASMI_MOL_1196929,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
133,CASMI_MOL_1196930,True,0.0,18,2001,False,False,False,0.05555555555555555,sirius_formula_plausibility_score_nan0
134,CASMI_MOL_1196932,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
135,CASMI_MOL_1196933,True,0.6402016146524341,117,2001,False,False,False,0.008547008547008548,sirius_formula_plausibility_score_nan0
136,CASMI_MOL_1196934,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
137,CASMI_MOL_1196935,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
138,CASMI_MOL_1196936,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
139,CASMI_MOL_1196937,True,0.0,1,631,True,True,True,1.0,sirius_formula_plausibility_score_nan0
140,CASMI_MOL_1196939,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
141,CASMI_MOL_1196941,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
142,CASMI_MOL_1196942,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
143,CASMI_MOL_1196943,True,0.0,73,2001,False,False,False,0.0136986301369863,sirius_formula_plausibility_score_nan0
144,CASMI_MOL_1196944,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
145,CASMI_MOL_1196938,True,0.0,1,316,True,True,True,1.0,sirius_formula_plausibility_score_nan0
146,CASMI_MOL_1196945,True,0.0,1,1277,True,True,True,1.0,sirius_formula_plausibility_score_nan0
147,CASMI_MOL_1196946,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
148,CASMI_MOL_1196947,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
149,CASMI_MOL_1196948,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
150,CASMI_MOL_1196949,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
151,CASMI_MOL_1196950,True,1.0,1,1793,True,True,True,1.0,sirius_formula_plausibility_score_nan0
152,CASMI_MOL_1196951,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
153,CASMI_MOL_1196952,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
154,CASMI_MOL_1196953,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
155,CASMI_MOL_1196954,True,0.0722751600048104,613,2001,False,False,False,0.0016313213703099511,sirius_formula_plausibility_score_nan0
156,CASMI_MOL_1196955,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
157,CASMI_MOL_1196956,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
158,CASMI_MOL_1196958,True,0.4581153126967062,4,2001,False,True,True,0.25,sirius_formula_plausibility_score_nan0
159,CASMI_MOL_1196914,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
160,CASMI_MOL_1196959,True,1.0,1,658,True,True,True,1.0,sirius_formula_plausibility_score_nan0
161,CASMI_MOL_1196960,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
162,CASMI_MOL_1196961,True,0.0,1,529,True,True,True,1.0,sirius_formula_plausibility_score_nan0
163,CASMI_MOL_1196962,True,0.0,1,361,True,True,True,1.0,sirius_formula_plausibility_score_nan0
164,CASMI_MOL_1196963,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
165,CASMI_MOL_1196937,True,0.0,1,631,True,True,True,1.0,sirius_formula_plausibility_score_nan0
166,CASMI_MOL_1196964,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
167,CASMI_MOL_1196965,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
168,CASMI_MOL_1196966,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
169,CASMI_MOL_1196967,True,0.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
170,CASMI_MOL_1196898,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
171,CASMI_MOL_1196968,True,0.0,1,1728,True,True,True,1.0,sirius_formula_plausibility_score_nan0
172,CASMI_MOL_1196879,True,1.0,1,1959,True,True,True,1.0,sirius_formula_plausibility_score_nan0
173,CASMI_MOL_1196969,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
174,CASMI_MOL_1196970,True,0.0,1,388,True,True,True,1.0,sirius_formula_plausibility_score_nan0
175,CASMI_MOL_1196971,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
176,CASMI_MOL_1196972,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
177,CASMI_MOL_1196973,True,0.0,1,336,True,True,True,1.0,sirius_formula_plausibility_score_nan0
178,CASMI_MOL_1196974,True,0.0,76,2001,False,False,False,0.013157894736842105,sirius_formula_plausibility_score_nan0
179,CASMI_MOL_1196975,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
180,CASMI_MOL_1196976,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
181,CASMI_MOL_1196915,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
182,CASMI_MOL_1196977,True,1.0,1,826,True,True,True,1.0,sirius_formula_plausibility_score_nan0
183,CASMI_MOL_1196931,True,0.0,17,2001,False,False,False,0.058823529411764705,sirius_formula_plausibility_score_nan0
184,CASMI_MOL_1196978,True,0.0,1,219,True,True,True,1.0,sirius_formula_plausibility_score_nan0
185,CASMI_MOL_1196979,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
186,CASMI_MOL_1196980,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
187,CASMI_MOL_1196981,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
188,CASMI_MOL_1196982,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
189,CASMI_MOL_1196983,True,1.0,328,2001,False,False,False,0.003048780487804878,sirius_formula_plausibility_score_nan0
190,CASMI_MOL_1196940,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
191,CASMI_MOL_1196908,True,1.0,1,1876,True,True,True,1.0,sirius_formula_plausibility_score_nan0
192,CASMI_MOL_1196984,True,1.0,153,735,False,False,False,0.006535947712418301,sirius_formula_plausibility_score_nan0
193,CASMI_MOL_1196985,True,1.0,287,2001,False,False,False,0.003484320557491289,sirius_formula_plausibility_score_nan0
194,CASMI_MOL_1196986,True,0.9867476212807288,775,2001,False,False,False,0.0012903225806451613,sirius_formula_plausibility_score_nan0
195,CASMI_MOL_1196987,True,0.0,1274,1274,False,False,False,0.0007849293563579278,sirius_formula_plausibility_score_nan0
196,CASMI_MOL_1196988,True,0.9322308593900732,264,2001,False,False,False,0.003787878787878788,sirius_formula_plausibility_score_nan0
197,CASMI_MOL_1196989,True,0.0,1202,1202,False,False,False,0.0008319467554076539,sirius_formula_plausibility_score_nan0
198,CASMI_MOL_1196990,True,1.0,1182,2001,False,False,False,0.0008460236886632825,sirius_formula_plausibility_score_nan0
199,CASMI_MOL_1196991,True,0.4311289817950521,372,2001,False,False,False,0.002688172043010753,sirius_formula_plausibility_score_nan0
200,CASMI_MOL_1196992,True,0.0,510,510,False,False,False,0.00196078431372549,sirius_formula_plausibility_score_nan0
201,CASMI_MOL_1196993,True,1.0,954,2001,False,False,False,0.0010482180293501049,sirius_formula_plausibility_score_nan0
202,CASMI_MOL_1196994,True,1.0,283,2001,False,False,False,0.0035335689045936395,sirius_formula_plausibility_score_nan0
203,CASMI_MOL_1196889,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
204,CASMI_MOL_1196995,True,1.0,246,2001,False,False,False,0.0040650406504065045,sirius_formula_plausibility_score_nan0
205,CASMI_MOL_1196996,True,1.0,1411,2001,False,False,False,0.0007087172218284905,sirius_formula_plausibility_score_nan0
206,CASMI_MOL_1196927,True,0.0,404,2001,False,False,False,0.0024752475247524753,sirius_formula_plausibility_score_nan0
207,CASMI_MOL_1196997,True,1.0,893,2001,False,False,False,0.0011198208286674132,sirius_formula_plausibility_score_nan0
208,CASMI_MOL_1196916,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
209,CASMI_MOL_1196904,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
210,CASMI_MOL_1196998,True,1.0,1942,2001,False,False,False,0.0005149330587023687,sirius_formula_plausibility_score_nan0
211,CASMI_MOL_1196999,True,1.0,1938,2001,False,False,False,0.0005159958720330237,sirius_formula_plausibility_score_nan0
212,CASMI_MOL_1197000,True,1.0,1984,2001,False,False,False,0.0005040322580645161,sirius_formula_plausibility_score_nan0
213,CASMI_MOL_1197001,True,1.0,361,2001,False,False,False,0.002770083102493075,sirius_formula_plausibility_score_nan0
214,CASMI_MOL_1197002,True,1.0,599,1846,False,False,False,0.001669449081803005,sirius_formula_plausibility_score_nan0
215,CASMI_MOL_1197003,True,1.0,542,2001,False,False,False,0.0018450184501845018,sirius_formula_plausibility_score_nan0
216,CASMI_MOL_1197004,True,1.0,598,2001,False,False,False,0.0016722408026755853,sirius_formula_plausibility_score_nan0
217,CASMI_MOL_1197005,True,1.0,205,2001,False,False,False,0.004878048780487805,sirius_formula_plausibility_score_nan0
218,CASMI_MOL_1197006,True,1.0,925,2001,False,False,False,0.001081081081081081,sirius_formula_plausibility_score_nan0
219,CASMI_MOL_1197007,True,1.0,1135,2001,False,False,False,0.000881057268722467,sirius_formula_plausibility_score_nan0
220,CASMI_MOL_1196917,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
221,CASMI_MOL_1197008,True,1.0,387,2001,False,False,False,0.002583979328165375,sirius_formula_plausibility_score_nan0
222,CASMI_MOL_1197009,True,1.0,349,2001,False,False,False,0.0028653295128939827,sirius_formula_plausibility_score_nan0
223,CASMI_MOL_1197010,True,1.0,473,2001,False,False,False,0.0021141649048625794,sirius_formula_plausibility_score_nan0
224,CASMI_MOL_1197011,True,1.0,201,2001,False,False,False,0.004975124378109453,sirius_formula_plausibility_score_nan0
225,CASMI_MOL_1197012,True,1.0,214,2001,False,False,False,0.004672897196261682,sirius_formula_plausibility_score_nan0
226,CASMI_MOL_1197013,True,1.0,1256,2001,False,False,False,0.0007961783439490446,sirius_formula_plausibility_score_nan0
227,CASMI_MOL_1197014,True,1.0,734,1329,False,False,False,0.0013623978201634877,sirius_formula_plausibility_score_nan0
228,CASMI_MOL_1196957,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
0,CASMI_MOL_1196787,True,0.7948332994232841,54,1241,False,False,False,0.018518518518518517,no_sirius_precursor80_fragment20
1,CASMI_MOL_1196788,True,0.7960316991304962,32,2001,False,False,False,0.03125,no_sirius_precursor80_fragment20
2,CASMI_MOL_1196789,True,0.7916594375522286,211,2001,False,False,False,0.004739336492890996,no_sirius_precursor80_fragment20
3,CASMI_MOL_1196790,True,0.8475532095328657,675,2001,False,False,False,0.0014814814814814814,no_sirius_precursor80_fragment20
4,CASMI_MOL_1196791,True,0.789072709273004,188,2001,False,False,False,0.005319148936170213,no_sirius_precursor80_fragment20
5,CASMI_MOL_1196792,True,0.7769799674520255,345,1074,False,False,False,0.002898550724637681,no_sirius_precursor80_fragment20
6,CASMI_MOL_1196793,True,0.7954433908127956,1,1524,True,True,True,1.0,no_sirius_precursor80_fragment20
7,CASMI_MOL_1196794,True,0.8717466353964842,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
8,CASMI_MOL_1196795,True,0.79336634577621,333,1910,False,False,False,0.003003003003003003,no_sirius_precursor80_fragment20
9,CASMI_MOL_1196796,True,0.7943172848696091,73,2001,False,False,False,0.0136986301369863,no_sirius_precursor80_fragment20
10,CASMI_MOL_1196797,True,0.7940143841155529,74,2001,False,False,False,0.013513513513513514,no_sirius_precursor80_fragment20
11,CASMI_MOL_1196798,True,0.7918191184630055,311,2001,False,False,False,0.003215434083601286,no_sirius_precursor80_fragment20
12,CASMI_MOL_1196799,True,0.7957710098714794,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
13,CASMI_MOL_1196800,True,0.7702157805728329,65,548,False,False,False,0.015384615384615385,no_sirius_precursor80_fragment20
14,CASMI_MOL_1196801,True,0.7880475153491405,214,2001,False,False,False,0.004672897196261682,no_sirius_precursor80_fragment20
15,CASMI_MOL_1196802,True,0.7879099020102291,395,2001,False,False,False,0.002531645569620253,no_sirius_precursor80_fragment20
16,CASMI_MOL_1196803,True,0.7900517025732654,1,103,True,True,True,1.0,no_sirius_precursor80_fragment20
17,CASMI_MOL_1196804,True,0.8072208133968933,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
18,CASMI_MOL_1196806,True,0.8188846633508053,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
19,CASMI_MOL_1196807,True,0.802413758848461,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
20,CASMI_MOL_1196808,True,0.7870373316899917,12,405,False,False,False,0.08333333333333333,no_sirius_precursor80_fragment20
21,CASMI_MOL_1196809,True,0.7792477718136298,316,2001,False,False,False,0.0031645569620253164,no_sirius_precursor80_fragment20
22,CASMI_MOL_1196810,True,0.7838100579090338,1598,2001,False,False,False,0.0006257822277847309,no_sirius_precursor80_fragment20
23,CASMI_MOL_1196811,True,0.8062405659956017,1916,2001,False,False,False,0.0005219206680584551,no_sirius_precursor80_fragment20
24,CASMI_MOL_1196813,True,0.795849319779953,321,2001,False,False,False,0.003115264797507788,no_sirius_precursor80_fragment20
25,CASMI_MOL_1196814,True,0.7883297398278445,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
26,CASMI_MOL_1196815,True,0.7746390746220365,67,2001,False,False,False,0.014925373134328358,no_sirius_precursor80_fragment20
27,CASMI_MOL_1196816,True,0.795711291846359,208,2001,False,False,False,0.004807692307692308,no_sirius_precursor80_fragment20
28,CASMI_MOL_1196817,True,0.780374393837103,12,2001,False,False,False,0.08333333333333333,no_sirius_precursor80_fragment20
29,CASMI_MOL_1196818,True,0.8062458484120348,349,2001,False,False,False,0.0028653295128939827,no_sirius_precursor80_fragment20
30,CASMI_MOL_1196819,True,0.8441312442540836,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
31,CASMI_MOL_1196820,True,0.7868375718394116,2,2001,False,True,True,0.5,no_sirius_precursor80_fragment20
32,CASMI_MOL_1196821,True,0.7851319357438544,387,2001,False,False,False,0.002583979328165375,no_sirius_precursor80_fragment20
33,CASMI_MOL_1196822,True,0.7866110227181182,13,2001,False,False,False,0.07692307692307693,no_sirius_precursor80_fragment20
34,CASMI_MOL_1196823,True,0.8432064446116436,1,457,True,True,True,1.0,no_sirius_precursor80_fragment20
35,CASMI_MOL_1196824,True,0.780914598672958,28,233,False,False,False,0.03571428571428571,no_sirius_precursor80_fragment20
36,CASMI_MOL_1196825,True,0.789481530688842,155,2001,False,False,False,0.0064516129032258064,no_sirius_precursor80_fragment20
37,CASMI_MOL_1196826,True,0.7805178835512603,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
38,CASMI_MOL_1196827,True,0.7993734303368998,2,2001,False,True,True,0.5,no_sirius_precursor80_fragment20
39,CASMI_MOL_1196829,True,0.7922012877873573,1,859,True,True,True,1.0,no_sirius_precursor80_fragment20
40,CASMI_MOL_1196830,True,0.7892245125433959,104,2001,False,False,False,0.009615384615384616,no_sirius_precursor80_fragment20
41,CASMI_MOL_1196831,True,0.7945675244307557,46,2001,False,False,False,0.021739130434782608,no_sirius_precursor80_fragment20
42,CASMI_MOL_1196832,True,0.7985081547227352,6,2001,False,False,True,0.16666666666666666,no_sirius_precursor80_fragment20
43,CASMI_MOL_1196833,True,0.7853504176194932,7,2001,False,False,True,0.14285714285714285,no_sirius_precursor80_fragment20
44,CASMI_MOL_1196835,True,0.7757049612346307,954,1509,False,False,False,0.0010482180293501049,no_sirius_precursor80_fragment20
45,CASMI_MOL_1196836,True,0.8195532370090753,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
46,CASMI_MOL_1196837,True,0.8165595118210989,1,960,True,True,True,1.0,no_sirius_precursor80_fragment20
47,CASMI_MOL_1196838,True,0.7989026370463741,46,1798,False,False,False,0.021739130434782608,no_sirius_precursor80_fragment20
48,CASMI_MOL_1196839,True,0.79347136788044,16,2001,False,False,False,0.0625,no_sirius_precursor80_fragment20
49,CASMI_MOL_1196840,True,0.7936688433731853,4,729,False,True,True,0.25,no_sirius_precursor80_fragment20
50,CASMI_MOL_1196841,True,0.7928335495486628,1,1506,True,True,True,1.0,no_sirius_precursor80_fragment20
51,CASMI_MOL_1196842,True,0.7847889148569763,47,558,False,False,False,0.02127659574468085,no_sirius_precursor80_fragment20
52,CASMI_MOL_1196843,True,0.7902404503023034,322,2001,False,False,False,0.003105590062111801,no_sirius_precursor80_fragment20
53,CASMI_MOL_1196844,True,0.804052506386862,1,1206,True,True,True,1.0,no_sirius_precursor80_fragment20
54,CASMI_MOL_1196845,True,0.8515059218746335,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
55,CASMI_MOL_1196846,True,0.7928452720626842,2,2001,False,True,True,0.5,no_sirius_precursor80_fragment20
56,CASMI_MOL_1196828,True,0.8027191497318572,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
57,CASMI_MOL_1196848,True,0.8173105041566566,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
58,CASMI_MOL_1196849,True,0.8553202474596113,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
59,CASMI_MOL_1196850,True,0.7925488915092278,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
60,CASMI_MOL_1196851,True,0.7904754682479278,2,2001,False,True,True,0.5,no_sirius_precursor80_fragment20
61,CASMI_MOL_1196853,True,0.7994514504645398,17,2001,False,False,False,0.058823529411764705,no_sirius_precursor80_fragment20
62,CASMI_MOL_1196854,True,0.7919961230918164,363,2001,False,False,False,0.0027548209366391185,no_sirius_precursor80_fragment20
63,CASMI_MOL_1196855,True,0.898392007501943,5,2001,False,True,True,0.2,no_sirius_precursor80_fragment20
64,CASMI_MOL_1196856,True,0.7878596805721445,69,817,False,False,False,0.014492753623188406,no_sirius_precursor80_fragment20
65,CASMI_MOL_1196857,True,0.8262558013555535,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
66,CASMI_MOL_1196858,True,0.7894936080740538,202,2001,False,False,False,0.0049504950495049506,no_sirius_precursor80_fragment20
67,CASMI_MOL_1196859,True,0.7987076884522177,23,2001,False,False,False,0.043478260869565216,no_sirius_precursor80_fragment20
68,CASMI_MOL_1196860,True,0.8566017883169245,1,1511,True,True,True,1.0,no_sirius_precursor80_fragment20
69,CASMI_MOL_1196861,True,0.7845483240232002,2,2001,False,True,True,0.5,no_sirius_precursor80_fragment20
70,CASMI_MOL_1196862,True,0.7914126575533882,5,2001,False,True,True,0.2,no_sirius_precursor80_fragment20
71,CASMI_MOL_1196863,True,0.8282428809495656,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
72,CASMI_MOL_1196864,True,0.8107267386221205,17,2001,False,False,False,0.058823529411764705,no_sirius_precursor80_fragment20
73,CASMI_MOL_1196865,True,0.8024545034808273,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
74,CASMI_MOL_1196866,True,0.7861918486553178,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
75,CASMI_MOL_1196867,True,0.7935794260562388,76,2001,False,False,False,0.013157894736842105,no_sirius_precursor80_fragment20
76,CASMI_MOL_1196812,True,0.7886657361257761,1917,2001,False,False,False,0.0005216484089723526,no_sirius_precursor80_fragment20
77,CASMI_MOL_1196868,True,0.7895797666744113,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
